no,lot,EndTimestamp.datetime,measstep,TestprgName,Tester,Loadboard,HandlerID,HBIN,SBIN,LBIN_P_NAME,SocketNumber,N,testedQtyBySocket,percentBySocket,timestamp
630,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,8,60,INPUT_LVL_3V_2,1,11,2206,0.00498640072529465,2019-02-01 23:21:00
631,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,8,51,CLK_DROPOUT,1,8,2206,0.00362647325475975,2019-02-01 23:21:00
632,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,8,50,F_DIGITAL,3,6,2203,0.00272355878347708,2019-02-01 23:21:00
633,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,6,39,KELVINRES_DAT_2,0,40,2209,0.0181077410593029,2019-02-01 23:21:00
634,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,8,50,F_DIGITAL,1,4,2206,0.00181323662737987,2019-02-01 23:21:00
635,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,8,50,SIGNAL_CLK,0,4,2209,0.00181077410593029,2019-02-01 23:21:00
636,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,6,39,KELVINRES_VDD,3,3,2203,0.00136177939173854,2019-02-01 23:21:00
637,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,6,39,KELVINRES_CSQ,3,3,2203,0.00136177939173854,2019-02-01 23:21:00
638,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,8,51,CLK_DROPOUT,2,9,2206,0.00407978241160471,2019-02-01 23:21:00
639,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,8,51,CLK_DROPOUT_2,3,11,2203,0.00499319110304131,2019-02-01 23:21:00
640,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,6,39,KELVINRES_DAT_2,3,38,2203,0.0172492056286882,2019-02-01 23:21:00
641,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,8,51,CLK_DROPOUT,0,12,2209,0.00543232231779086,2019-02-01 23:21:00
642,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,8,50,SIGNAL_CLK,2,3,2206,0.0013599274705349,2019-02-01 23:21:00
643,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,10,37,AC_RES_SYM_2,3,1,2203,0.000453926463912846,2019-02-01 23:21:00
644,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,6,39,KELVINRES_IFA_2,3,8,2203,0.00363141171130277,2019-02-01 23:21:00
645,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,6,39,KELVINRES_SCK,3,11,2203,0.00499319110304131,2019-02-01 23:21:00
646,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,6,39,KELVINRES_IFB,3,16,2203,0.00726282342260554,2019-02-01 23:21:00
647,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,6,39,KELVINRES_DAT,3,14,2203,0.00635497049477985,2019-02-01 23:21:00
648,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,6,39,KELVINRES_SCK_2,0,8,2209,0.00362154821186057,2019-02-01 23:21:00
649,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,10,30,A_RES_SYM,3,2,2203,0.000907852927825692,2019-02-01 23:21:00
650,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,8,50,F_DIGITAL,0,4,2209,0.00181077410593029,2019-02-01 23:21:00
651,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,8,50,SIGNAL_CLK_2,2,1,2206,0.000453309156844968,2019-02-01 23:21:00
652,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,8,50,F_DIGITAL,2,3,2206,0.0013599274705349,2019-02-01 23:21:00
653,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,8,50,SIGNAL_CLK_2,0,1,2209,0.000452693526482571,2019-02-01 23:21:00
654,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,6,39,KELVINRES_DAT,0,2,2209,0.000905387052965143,2019-02-01 23:21:00
655,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,7,85,G_CSQ_PORT_3V_2,0,5,2209,0.00226346763241286,2019-02-01 23:21:00
656,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,8,50,F_DIGITAL_2,2,1,2206,0.000453309156844968,2019-02-01 23:21:00
657,lot42,2/1/2019 23:21,B3,testprogram5,tester3,Loadboard3,Handler2,8,48,VRA_OV,0,1,2209,0.000452693526482571,2019-02-01 23:21:00
658,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_CLK,0,21,2163,0.00970873786407767,2019-02-02 13:19:00
659,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_IFB,1,20,2219,0.00901306894997747,2019-02-02 13:19:00
660,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_SCK_2,0,2,2163,0.00092464170134073,2019-02-02 13:19:00
661,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_GND_2,1,7,2219,0.00315457413249211,2019-02-02 13:19:00
662,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,1,1,,2,2052,2152,0.953531598513011,2019-02-02 13:19:00
663,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,1,1,,3,2064,2196,0.939890710382514,2019-02-02 13:19:00
664,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,1,1,,0,1959,2163,0.905686546463246,2019-02-02 13:19:00
665,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_VDD_2,1,4,2219,0.00180261378999549,2019-02-02 13:19:00
666,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_DAT_2,0,9,2163,0.00416088765603329,2019-02-02 13:19:00
667,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_CSQ_2,1,1,2219,0.000450653447498873,2019-02-02 13:19:00
668,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_DAT,2,6,2152,0.00278810408921933,2019-02-02 13:19:00
669,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,1,1,,1,1994,2219,0.898602974312753,2019-02-02 13:19:00
670,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_GND_2,2,1,2152,0.000464684014869888,2019-02-02 13:19:00
671,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_IFA,1,16,2219,0.00721045515998197,2019-02-02 13:19:00
672,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_IFB,2,1,2152,0.000464684014869888,2019-02-02 13:19:00
673,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_SCK_2,1,4,2219,0.00180261378999549,2019-02-02 13:19:00
674,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_CLK_2,1,1,2219,0.000450653447498873,2019-02-02 13:19:00
675,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_CSQ_2,2,7,2152,0.00325278810408922,2019-02-02 13:19:00
676,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_CSQ,0,1,2163,0.000462320850670365,2019-02-02 13:19:00
677,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_IFA_2,1,28,2219,0.0126182965299685,2019-02-02 13:19:00
678,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,48,VRA3_OV_2,1,1,2219,0.000450653447498873,2019-02-02 13:19:00
679,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,51,CLK_DROPOUT_2,0,16,2163,0.00739713361072584,2019-02-02 13:19:00
680,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_VDD,1,4,2219,0.00180261378999549,2019-02-02 13:19:00
681,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_SCK,1,1,2219,0.000450653447498873,2019-02-02 13:19:00
682,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_CLK_2,3,2,2196,0.000910746812386157,2019-02-02 13:19:00
683,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_GND,3,2,2196,0.000910746812386157,2019-02-02 13:19:00
684,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_IFA_2,3,8,2196,0.00364298724954463,2019-02-02 13:19:00
685,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,61,CLK_VIH_3V_2,1,67,2219,0.0301937809824245,2019-02-02 13:19:00
686,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_VDD,3,11,2196,0.00500910746812386,2019-02-02 13:19:00
687,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,51,CLK_DROPOUT,0,19,2163,0.00878409616273694,2019-02-02 13:19:00
688,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_GND,1,10,2219,0.00450653447498873,2019-02-02 13:19:00
689,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,51,CLK_DROPOUT_2,3,17,2196,0.00774134790528233,2019-02-02 13:19:00
690,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_IFB_2,3,7,2196,0.00318761384335155,2019-02-02 13:19:00
691,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_IFB_2,1,4,2219,0.00180261378999549,2019-02-02 13:19:00
692,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_CLK_2,0,1,2163,0.000462320850670365,2019-02-02 13:19:00
693,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_VDD_2,3,5,2196,0.00227686703096539,2019-02-02 13:19:00
694,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,51,CLK_DROPOUT_2,2,13,2152,0.00604089219330855,2019-02-02 13:19:00
695,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_GND,2,8,2152,0.00371747211895911,2019-02-02 13:19:00
696,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,43,BANDGAP2,0,1,2163,0.000462320850670365,2019-02-02 13:19:00
697,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,61,CLK_VIH_3V_2,2,30,2152,0.0139405204460967,2019-02-02 13:19:00
698,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,61,CLK_VIH_3V_2,3,46,2196,0.0209471766848816,2019-02-02 13:19:00
699,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_IFA,3,9,2196,0.00409836065573771,2019-02-02 13:19:00
700,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_CLK,3,2,2196,0.000910746812386157,2019-02-02 13:19:00
701,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,51,CLK_DROPOUT_2,1,28,2219,0.0126182965299685,2019-02-02 13:19:00
702,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,61,CLK_VIH_3V_2,0,126,2163,0.058252427184466,2019-02-02 13:19:00
703,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,51,CLK_DROPOUT,3,20,2196,0.00910746812386157,2019-02-02 13:19:00
704,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,51,CLK_DROPOUT,1,16,2219,0.00721045515998197,2019-02-02 13:19:00
705,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,50,F_DIGITAL,2,1,2152,0.000464684014869888,2019-02-02 13:19:00
706,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,61,CLK_VIH_3V,0,1,2163,0.000462320850670365,2019-02-02 13:19:00
707,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_CLK,1,6,2219,0.00270392068499324,2019-02-02 13:19:00
708,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,10,31,S_MAGOL,2,1,2152,0.000464684014869888,2019-02-02 13:19:00
709,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_CLK,2,1,2152,0.000464684014869888,2019-02-02 13:19:00
710,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,50,SIGNAL_CLK,3,1,2196,0.000455373406193078,2019-02-02 13:19:00
711,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,51,CLK_DROPOUT,2,14,2152,0.00650557620817844,2019-02-02 13:19:00
712,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,50,F_DIGITAL,0,2,2163,0.00092464170134073,2019-02-02 13:19:00
713,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,50,F_DIGITAL_2,3,1,2196,0.000455373406193078,2019-02-02 13:19:00
714,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_IFA,2,16,2152,0.00743494423791822,2019-02-02 13:19:00
715,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_DAT,1,1,2219,0.000450653447498873,2019-02-02 13:19:00
716,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,55,VDD_UV,1,1,2219,0.000450653447498873,2019-02-02 13:19:00
717,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,55,VDD_UV_2,0,1,2163,0.000462320850670365,2019-02-02 13:19:00
718,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,50,SIGNAL_CLK_2,1,1,2219,0.000450653447498873,2019-02-02 13:19:00
719,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,50,F_DIGITAL_2,0,1,2163,0.000462320850670365,2019-02-02 13:19:00
720,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,50,F_DIGITAL_2,1,2,2219,0.000901306894997747,2019-02-02 13:19:00
721,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,50,SIGNAL_CLK,2,1,2152,0.000464684014869888,2019-02-02 13:19:00
722,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,6,39,KELVINRES_SCK,3,1,2196,0.000455373406193078,2019-02-02 13:19:00
723,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,50,SIGNAL_CLK,0,1,2163,0.000462320850670365,2019-02-02 13:19:00
724,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,50,SIGNAL_CLK,1,1,2219,0.000450653447498873,2019-02-02 13:19:00
725,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,57,CHIP_RESET_UP_2,0,1,2163,0.000462320850670365,2019-02-02 13:19:00
726,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,55,VDD_UV,0,1,2163,0.000462320850670365,2019-02-02 13:19:00
727,lot42,2/2/2019 13:19,B2,testprogram3,tester3,Loadboard3,Handler2,8,55,VDD_UV_2,1,1,2219,0.000450653447498873,2019-02-02 13:19:00
728,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,8,51,CLK_DROPOUT_2,0,28,3219,0.00869835352593973,2019-01-24 01:58:00
729,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,8,51,CLK_DROPOUT_2,1,1,31,0.032258064516129,2019-01-24 01:58:00
730,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,99,MOTOR_ERROR,0,9,3219,0.00279589934762349,2019-01-24 01:58:00
731,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,99,MOTOR_ERROR,1,11,31,0.354838709677419,2019-01-24 01:58:00
732,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,99,MOTOR_ERROR,2,11,3202,0.00343535290443473,2019-01-24 01:58:00
733,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,99,MOTOR_ERROR,3,9,2040,0.00441176470588235,2019-01-24 01:58:00
734,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_SCK,0,1,3219,0.000310655483069276,2019-01-24 01:58:00
735,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,70,START_TEMP_2,3,1,2040,0.000490196078431373,2019-01-24 01:58:00
736,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_DAT,0,1,3219,0.000310655483069276,2019-01-24 01:58:00
737,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,70,START_TEMP,3,1,2040,0.000490196078431373,2019-01-24 01:58:00
738,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,1,1,,0,3132,3219,0.972972972972973,2019-01-24 01:58:00
739,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_GND,1,6,31,0.193548387096774,2019-01-24 01:58:00
740,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,1,1,,2,2361,3202,0.73735165521549,2019-01-24 01:58:00
741,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,1,1,,3,1984,2040,0.972549019607843,2019-01-24 01:58:00
742,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_CSQ,3,1,2040,0.000490196078431373,2019-01-24 01:58:00
743,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_CLK_2,3,1,2040,0.000490196078431373,2019-01-24 01:58:00
744,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_IFB,3,2,2040,0.000980392156862745,2019-01-24 01:58:00
745,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,8,51,CLK_DROPOUT,0,29,3219,0.00900900900900901,2019-01-24 01:58:00
746,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,8,51,CLK_DROPOUT,3,14,2040,0.00686274509803922,2019-01-24 01:58:00
747,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,8,51,CLK_DROPOUT_2,3,12,2040,0.00588235294117647,2019-01-24 01:58:00
748,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,8,51,CLK_DROPOUT,2,23,3202,0.00718301061836352,2019-01-24 01:58:00
749,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_CSQ,2,212,3202,0.066208619612742,2019-01-24 01:58:00
750,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,8,51,CLK_DROPOUT_2,2,19,3202,0.00593379138038726,2019-01-24 01:58:00
751,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,5,5,OPEN_VDD_2,2,1,3202,0.000312304809494066,2019-01-24 01:58:00
752,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,8,48,VRA3_OV,2,1,3202,0.000312304809494066,2019-01-24 01:58:00
753,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_IFB_2,0,4,3219,0.0012426219322771,2019-01-24 01:58:00
754,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_IFB,0,3,3219,0.000931966449207828,2019-01-24 01:58:00
755,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_CLK_2,2,82,3202,0.0256089943785134,2019-01-24 01:58:00
756,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_DAT,2,150,3202,0.0468457214241099,2019-01-24 01:58:00
757,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_CSQ_2,2,28,3202,0.00874453466583385,2019-01-24 01:58:00
758,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_DAT_2,2,84,3202,0.0262336039975016,2019-01-24 01:58:00
759,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_IFB_2,2,140,3202,0.0437226733291693,2019-01-24 01:58:00
760,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_SCK,2,73,3202,0.0227982510930668,2019-01-24 01:58:00
761,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_DAT,3,6,2040,0.00294117647058824,2019-01-24 01:58:00
762,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_IFB_2,3,4,2040,0.00196078431372549,2019-01-24 01:58:00
763,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_SCK_2,2,3,3202,0.000936914428482199,2019-01-24 01:58:00
764,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,8,45,DATA_VOL_4V5,2,1,3202,0.000312304809494066,2019-01-24 01:58:00
765,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_CLK,2,6,3202,0.0018738288569644,2019-01-24 01:58:00
766,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_CLK_2,0,5,3219,0.00155327741534638,2019-01-24 01:58:00
767,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_IFB,1,7,31,0.225806451612903,2019-01-24 01:58:00
768,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_IFA,1,6,31,0.193548387096774,2019-01-24 01:58:00
769,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_CSQ,0,5,3219,0.00155327741534638,2019-01-24 01:58:00
770,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,8,53,Y_COORDINATE,3,1,2040,0.000490196078431373,2019-01-24 01:58:00
771,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_IFA,2,3,3202,0.000936914428482199,2019-01-24 01:58:00
772,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_SCK,3,1,2040,0.000490196078431373,2019-01-24 01:58:00
773,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_IFB,2,3,3202,0.000936914428482199,2019-01-24 01:58:00
774,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_VDD_2,3,2,2040,0.000980392156862745,2019-01-24 01:58:00
775,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_CSQ_2,3,1,2040,0.000490196078431373,2019-01-24 01:58:00
776,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_CSQ_2,0,1,3219,0.000310655483069276,2019-01-24 01:58:00
777,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_VDD_2,2,1,3202,0.000312304809494066,2019-01-24 01:58:00
778,lot43,1/24/2019 1:58,B1,testprogram1,tester3,Loadboard2,Handler1,8,48,VRA3_OV,0,1,3219,0.000310655483069276,2019-01-24 01:58:00
779,lot43,1/25/2019 22:38,B3,testprogram5,tester3,Loadboard1,Handler1,1,1,,1,1718,2132,0.805816135084428,2019-01-25 22:38:00
780,lot43,1/25/2019 22:38,B3,testprogram5,tester3,Loadboard1,Handler1,1,1,,3,2090,2128,0.982142857142857,2019-01-25 22:38:00
781,lot43,1/25/2019 22:38,B3,testprogram5,tester3,Loadboard1,Handler1,1,1,,0,1971,2103,0.937232524964337,2019-01-25 22:38:00
782,lot43,1/25/2019 22:38,B3,testprogram5,tester3,Loadboard1,Handler1,6,39,KELVINRES_DAT_2,1,262,2132,0.122889305816135,2019-01-25 22:38:00
783,lot43,1/25/2019 22:38,B3,testprogram5,tester3,Loadboard1,Handler1,1,1,,2,2065,2095,0.985680190930788,2019-01-25 22:38:00
784,lot43,1/25/2019 22:38,B3,testprogram5,tester3,Loadboard1,Handler1,8,51,CLK_DROPOUT,2,13,2095,0.00620525059665871,2019-01-25 22:38:00
785,lot43,1/25/2019 22:38,B3,testprogram5,tester3,Loadboard1,Handler1,6,39,KELVINRES_GND,1,4,2132,0.00187617260787992,2019-01-25 22:38:00
786,lot43,1/25/2019 22:38,B3,testprogram5,tester3,Loadboard1,Handler1,8,51,CLK_DROPOUT,0,11,2103,0.00523062291963861,2019-01-25 22:38:00
787,lot43,1/25/2019 22:38,B3,testprogram5,tester3,Loadboard1,Handler1,8,50,SIGNAL_CLK,3,5,2128,0.00234962406015038,2019-01-25 22:38:00
788,lot43,1/25/2019 22:38,B3,testprogram5,tester3,Loadboard1,Handler1,8,50,F_DIGITAL,0,6,2103,0.00285306704707561,2019-01-25 22:38:00
789,lot43,1/25/2019 22:38,B3,testprogram5,tester3,Loadboard1,Handler1,6,39,KELVINRES_CLK,2,1,2095,0.000477326968973747,2019-01-25 22:38:00
790,lot43,1/25/2019 22:38,B3,testprogram5,tester3,Loadboard1,Handler1,6,39,KELVINRES_VDD,1,1,2132,0.000469043151969981,2019-01-25 22:38:00
791,lot43,1/25/2019 22:38,B3,testprogram5,tester3,Loadboard1,Handler1,6,39,KELVINRES_DAT,0,5,2103,0.00237755587256301,2019-01-25 22:38:00
